system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes,scenario,type,timestamp,anomaly
37.025,0.099,960.536,57755,0,0,2018-01-05 15:37:00,0
7.314,0.017,2012.0,36079,0,0,2018-01-05 15:38:00,0
7.338,0.017,0.0,58914,0,0,2018-01-05 15:39:00,0
12.326,0.028,1607.0,72849,0,0,2018-01-05 15:40:00,0
9.651,0.02,1608.0,54213,0,0,2018-01-05 15:41:00,0
36.881,0.067,754.58,32356,0,0,2018-01-05 15:42:00,0
6.593,0.016,0.0,54576,0,0,2018-01-05 15:43:00,0
10.984,0.012,1339.0,48205,0,0,2018-01-05 15:44:00,0
8.981,0.016,0.0,59324,0,0,2018-01-05 15:45:00,0
9.448,0.026,1810.0,62936,0,0,2018-01-05 15:46:00,0
16.0,0.031,551.14,59003,0,0,2018-01-05 15:47:00,0
47.355,0.098,686.845,59361,0,0,2018-01-05 15:48:00,0
10.667,0.023,1006.0,79148,0,0,2018-01-05 15:49:00,0
7.278,0.018,549.545,61314,0,0,2018-01-05 15:50:00,0
11.018,0.021,68.59,82857,0,0,2018-01-05 15:51:00,0
9.841,0.01,0.0,53110,0,0,2018-01-05 15:52:00,0
10.292,0.031,0.0,62226,0,0,2018-01-05 15:53:00,0
10.294,0.025,0.0,39948,0,0,2018-01-05 15:54:00,0
16.741,0.015,0.0,49590,0,0,2018-01-05 15:55:00,0
7.767,0.016,823.661,52216,0,0,2018-01-05 15:56:00,0
11.134,0.029,1140.0,55344,0,0,2018-01-05 15:57:00,0
14.179,0.032,1540.0,75907,0,0,2018-01-05 15:58:00,0
30.421,0.039,3689.0,47487,0,0,2018-01-05 15:59:00,0
16.708,0.109,119787.0,110588,0,0,2018-01-05 16:00:00,0
11.898,0.024,1005.0,194587,0,0,2018-01-05 16:01:00,0
13.476,0.019,1746.0,56622,0,0,2018-01-05 16:02:00,0
13.478,0.042,1340.0,65653,0,0,2018-01-05 16:03:00,0
19.692,0.051,2744.0,62316,0,0,2018-01-05 16:04:00,0
6.157,0.012,959.411,34867,0,0,2018-01-05 16:05:00,0
17.913,0.021,411.71,55953,0,0,2018-01-05 16:06:00,0
6.92,0.012,686.989,56958,0,0,2018-01-05 16:07:00,0
31.213,0.096,1205.0,81490,0,0,2018-01-05 16:08:00,0
33.244,0.05,1002.0,55840,0,0,2018-01-05 16:09:00,0
14.571,0.027,0.0,57394,0,0,2018-01-05 16:10:00,0
9.255,0.032,412.176,58834,0,0,2018-01-05 16:11:00,0
6.683,0.009,0.0,50904,0,0,2018-01-05 16:12:00,0
51.402,0.11,68.713,54957,0,0,2018-01-05 16:13:00,0
26.389,0.032,2280.0,50832,0,0,2018-01-05 16:14:00,0
5.702,0.013,2683.0,53123,0,0,2018-01-05 16:15:00,0
10.588,0.009,0.0,51356,0,0,2018-01-05 16:16:00,0
6.564,0.013,822.834,60266,0,0,2018-01-05 16:17:00,0
24.088,0.092,6228.0,66293,0,0,2018-01-05 16:18:00,0
13.095,0.021,0.0,34252,0,0,2018-01-05 16:19:00,0
19.66,0.015,205.777,53253,0,0,2018-01-05 16:20:00,0
9.034,0.018,0.0,61188,0,0,2018-01-05 16:21:00,0
18.776,0.046,0.0,61698,0,0,2018-01-05 16:22:00,0
15.382,0.033,0.0,84115,0,0,2018-01-05 16:23:00,0
9.56,0.021,2412.0,60572,0,0,2018-01-05 16:24:00,0
6.31,0.012,0.0,56896,0,0,2018-01-05 16:25:00,0
62.14,0.119,0.0,58954,0,0,2018-01-05 16:26:00,0
10.069,0.01,1273.0,25736,0,0,2018-01-05 16:27:00,0
8.437,0.026,68.728,77923,0,0,2018-01-05 16:28:00,0
9.192,0.016,1540.0,32810,0,0,2018-01-05 16:29:00,0
6.5,0.01,1808.0,50948,0,0,2018-01-05 16:30:00,0
30.351,0.049,1271.0,52396,0,0,2018-01-05 16:31:00,0
6.609,0.013,892.562,53103,0,0,2018-01-05 16:32:00,0
32.923,0.101,756.957,89378,0,0,2018-01-05 16:33:00,0
6.0,0.005,0.0,30508,0,0,2018-01-05 16:34:00,0
8.792,0.015,0.0,59229,0,0,2018-01-05 16:35:00,0
6.16,0.015,892.786,63243,0,0,2018-01-05 16:36:00,0
9.814,0.014,137.427,57776,0,0,2018-01-05 16:37:00,0
52.735,0.12,958.169,60688,0,0,2018-01-05 16:38:00,0
17.417,0.042,0.0,87620,0,0,2018-01-05 16:39:00,0
6.326,0.009,479.605,52858,0,0,2018-01-05 16:40:00,0
10.411,0.013,0.0,53744,0,0,2018-01-05 16:41:00,0
13.947,0.026,2146.0,55128,0,0,2018-01-05 16:42:00,0
18.526,0.059,1476.0,59190,0,0,2018-01-05 16:43:00,0
5.653,0.011,1541.0,53074,0,0,2018-01-05 16:44:00,0
32.727,0.036,0.0,30296,0,0,2018-01-05 16:45:00,0
8.652,0.026,137.231,59435,0,0,2018-01-05 16:46:00,0
33.412,0.057,0.0,69457,0,0,2018-01-05 16:47:00,0
8.197,0.017,0.0,57814,0,0,2018-01-05 16:48:00,0
13.867,0.017,756.449,58292,0,0,2018-01-05 16:49:00,0
7.444,0.018,822.593,61119,0,0,2018-01-05 16:50:00,0
10.821,0.017,548.533,58523,0,0,2018-01-05 16:51:00,0
18.092,0.02,960.657,55551,0,0,2018-01-05 16:52:00,0
7.313,0.024,891.74,65581,0,0,2018-01-05 16:53:00,0
9.421,0.017,0.0,58322,0,0,2018-01-05 16:54:00,0
8.474,0.011,412.245,54349,0,0,2018-01-05 16:55:00,0
3.327,0.006,0.0,35664,0,0,2018-01-05 16:56:00,0
6.341,0.013,1406.0,56925,0,0,2018-01-05 16:57:00,0
19.897,0.052,1006.0,82901,0,0,2018-01-05 16:58:00,0
9.333,0.011,0.0,49029,0,0,2018-01-05 16:59:00,0
30.922,0.087,411.9,59532,0,0,2018-01-05 17:00:00,0
7.595,0.02,24142.0,33597,0,0,2018-01-05 17:01:00,0
11.218,0.016,0.0,52073,0,0,2018-01-05 17:02:00,0
9.321,0.033,1276.0,59085,0,0,2018-01-05 17:03:00,0
41.88,0.07,0.0,74871,0,0,2018-01-05 17:04:00,0
5.567,0.009,0.0,34448,0,0,2018-01-05 17:05:00,0
9.978,0.015,0.0,57953,0,0,2018-01-05 17:06:00,0
24.037,0.043,342.432,82799,0,0,2018-01-05 17:07:00,0
5.845,1.117,2646000.0,198549,0,0,2018-01-05 17:08:00,0
42.5,0.108,755.213,160375,0,0,2018-01-05 17:09:00,0
11.782,0.022,68.541,59572,0,0,2018-01-05 17:10:00,0
6.757,0.012,549.914,33430,0,0,2018-01-05 17:11:00,0
10.924,0.022,2140.0,79465,0,0,2018-01-05 17:12:00,0
9.676,0.024,2278.0,57088,0,0,2018-01-05 17:13:00,0
14.364,0.011,0.0,51650,0,0,2018-01-05 17:14:00,0
4.993,0.012,0.0,54219,0,0,2018-01-05 17:15:00,0
6.824,0.01,961.462,30716,0,0,2018-01-05 17:16:00,0
31.68,0.04,892.487,49210,0,0,2018-01-05 17:17:00,0
18.475,0.056,2755.0,59608,0,0,2018-01-05 17:18:00,0
5.732,0.009,0.0,50050,0,0,2018-01-05 17:19:00,0
16.816,0.014,1738.0,50000,0,0,2018-01-05 17:20:00,0
43.058,0.15,0.0,92479,0,0,2018-01-05 17:21:00,0
8.311,0.013,0.0,33736,0,0,2018-01-05 17:22:00,0
8.204,0.019,0.0,62657,0,0,2018-01-05 17:23:00,0
11.184,0.019,478.624,83132,0,0,2018-01-05 17:24:00,0
17.267,0.029,0.0,55066,0,0,2018-01-05 17:25:00,0
30.944,0.065,1541.0,58242,0,0,2018-01-05 17:26:00,0
10.81,0.015,1005.0,54676,0,0,2018-01-05 17:27:00,0
6.954,0.018,0.0,38675,0,0,2018-01-05 17:28:00,0
12.373,0.024,960.657,55953,0,0,2018-01-05 17:29:00,0
11.681,0.022,2146.0,55536,0,0,2018-01-05 17:30:00,0
6.483,0.013,2010.0,73160,0,0,2018-01-05 17:31:00,0
19.893,0.037,0.0,53638,0,0,2018-01-05 17:32:00,0
18.54,0.039,1809.0,54551,0,0,2018-01-05 17:33:00,0
9.048,0.006,0.0,46159,0,0,2018-01-05 17:34:00,0
8.432,0.016,1073.0,55052,0,0,2018-01-05 17:35:00,0
4.438,0.01,0.0,37495,0,0,2018-01-05 17:36:00,0
20.56,0.034,274.381,58413,0,0,2018-01-05 17:37:00,0
8.261,0.019,0.0,61912,0,0,2018-01-05 17:38:00,0
13.545,0.033,618.653,88945,0,0,2018-01-05 17:39:00,0
8.0,0.012,0.0,56415,0,0,2018-01-05 17:40:00,0
7.443,0.01,0.0,52542,0,0,2018-01-05 17:41:00,0
21.565,0.025,0.0,31679,0,0,2018-01-05 17:42:00,0
10.256,0.03,1277.0,60372,0,0,2018-01-05 17:43:00,0
35.559,0.081,823.144,57810,0,0,2018-01-05 17:44:00,0
35.768,0.041,1139.0,74168,0,0,2018-01-05 17:45:00,0
8.876,0.016,137.507,53580,0,0,2018-01-05 17:46:00,0
13.014,0.032,0.0,55758,0,0,2018-01-05 17:47:00,0
8.039,0.014,0.0,52212,0,0,2018-01-05 17:48:00,0
12.452,0.013,0.0,47808,0,0,2018-01-05 17:49:00,0
22.638,0.036,0.0,53065,0,0,2018-01-05 17:50:00,0
35.971,0.084,0.0,60106,0,0,2018-01-05 17:51:00,0
10.055,0.018,617.229,60477,0,0,2018-01-05 17:52:00,0
7.231,0.013,0.0,44361,0,0,2018-01-05 17:53:00,0
7.481,0.016,68.564,53699,0,0,2018-01-05 17:54:00,0
7.281,0.011,0.0,56964,0,0,2018-01-05 17:55:00,0
7.27,0.018,1407.0,81682,0,0,2018-01-05 17:56:00,0
51.207,0.095,68.684,57751,0,0,2018-01-05 17:57:00,0
7.787,0.02,2622.0,35836,0,0,2018-01-05 17:58:00,0
18.034,0.036,1339.0,77169,0,0,2018-01-05 17:59:00,0
6.413,0.013,2678.0,56978,0,0,2018-01-05 18:00:00,0
14.44,0.024,1271.0,50650,0,0,2018-01-05 18:01:00,0
7.227,0.014,1607.0,53713,0,0,2018-01-05 18:02:00,0
7.776,0.014,0.0,51260,0,0,2018-01-05 18:03:00,0
34.097,0.083,3483.0,56131,0,0,2018-01-05 18:04:00,0
8.677,0.019,3757.0,51927,0,0,2018-01-05 18:05:00,0
27.692,0.03,0.0,50829,0,0,2018-01-05 18:06:00,0
14.561,0.034,1007.0,38119,0,0,2018-01-05 18:07:00,0
7.514,0.019,0.0,62215,0,0,2018-01-05 18:08:00,0
16.269,0.028,0.0,60152,0,0,2018-01-05 18:09:00,0
32.274,0.04,962.39,55383,0,0,2018-01-05 18:10:00,0
6.218,0.011,0.0,58867,0,0,2018-01-05 18:11:00,0
31.879,0.07,1071.0,55907,0,0,2018-01-05 18:12:00,0
15.831,0.044,1405.0,59135,0,0,2018-01-05 18:13:00,0
7.4,0.007,0.0,51712,0,0,2018-01-05 18:14:00,0
7.293,0.018,275.153,58510,0,0,2018-01-05 18:15:00,0
7.48,0.013,2345.0,76312,0,0,2018-01-05 18:16:00,0
16.239,0.018,2544.0,49349,0,0,2018-01-05 18:17:00,0
28.327,0.081,0.0,57798,0,0,2018-01-05 18:18:00,0
10.667,0.021,1206.0,50571,0,0,2018-01-05 18:19:00,0
7.234,0.011,0.0,51235,0,0,2018-01-05 18:20:00,0
33.333,0.04,3152.0,28165,0,0,2018-01-05 18:21:00,0
6.962,0.015,1203.0,79990,0,0,2018-01-05 18:22:00,0
12.296,0.028,0.0,62255,0,0,2018-01-05 18:23:00,0
12.094,0.017,0.0,57714,0,0,2018-01-05 18:24:00,0
6.71,0.017,411.607,62974,0,0,2018-01-05 18:25:00,0
6.872,0.009,68.587,55258,0,0,2018-01-05 18:26:00,0
9.019,0.016,548.993,55958,0,0,2018-01-05 18:27:00,0
26.685,0.065,0.0,38527,0,0,2018-01-05 18:28:00,0
9.849,0.02,961.059,78837,0,0,2018-01-05 18:29:00,0
11.513,0.022,1204.0,56111,0,0,2018-01-05 18:30:00,0
38.649,0.098,1878.0,35556,0,0,2018-01-05 18:31:00,0
70.206,0.16,0.0,79377,0,0,2018-01-05 18:32:00,0
40.062,0.087,0.0,55103,0,0,2018-01-05 18:33:00,0
6.778,0.012,617.979,50627,0,0,2018-01-05 18:34:00,0
8.583,0.007,0.0,47156,0,0,2018-01-05 18:35:00,0
5.613,0.012,0.0,52822,0,0,2018-01-05 18:36:00,0
7.193,0.014,1342.0,54770,0,0,2018-01-05 18:37:00,0
11.702,0.024,68.59,57069,0,0,2018-01-05 18:38:00,0
12.791,0.02,0.0,59742,0,0,2018-01-05 18:39:00,0
64.982,0.244,22047.0,67817,0,0,2018-01-05 18:40:00,0
45.742,0.095,0.0,60270,0,0,2018-01-05 18:41:00,0
10.824,0.009,480.027,53173,0,0,2018-01-05 18:42:00,0
8.061,0.027,1071.0,61675,0,0,2018-01-05 18:43:00,0
43.298,0.083,1072.0,56427,0,0,2018-01-05 18:44:00,0
6.588,0.009,2011.0,54155,0,0,2018-01-05 18:45:00,0
13.059,0.015,3285.0,50945,0,0,2018-01-05 18:46:00,0
5.899,0.014,0.0,58017,0,0,2018-01-05 18:47:00,0
11.132,0.024,0.0,55306,0,0,2018-01-05 18:48:00,0
26.686,0.031,1006.0,48771,0,0,2018-01-05 18:49:00,0
24.283,0.046,1072.0,51005,0,0,2018-01-05 18:50:00,0
23.75,0.057,822.249,54335,0,0,2018-01-05 18:51:00,0
6.696,0.01,0.0,51364,0,0,2018-01-05 18:52:00,0
40.178,0.091,0.0,36199,0,0,2018-01-05 18:53:00,0
31.143,0.044,0.0,58775,0,0,2018-01-05 18:54:00,0
38.013,0.099,136.973,61330,0,0,2018-01-05 18:55:00,0
28.755,0.026,0.0,53418,0,0,2018-01-05 18:56:00,0
8.409,0.012,892.45,58527,0,0,2018-01-05 18:57:00,0
8.196,0.028,889.951,64647,0,0,2018-01-05 18:58:00,0
10.02,0.017,0.0,56959,0,0,2018-01-05 18:59:00,0
12.0,0.01,0.0,50836,0,0,2018-01-05 19:00:00,0
12.427,0.022,344.433,55970,0,0,2018-01-05 19:01:00,0
59.367,0.12,0.0,56958,0,0,2018-01-05 19:02:00,0
13.674,0.032,137.357,79410,0,0,2018-01-05 19:03:00,0
8.067,0.008,0.0,50266,0,0,2018-01-05 19:04:00,0
6.599,0.02,274.358,37041,0,0,2018-01-05 19:05:00,0
12.333,0.025,1006.0,51094,0,0,2018-01-05 19:06:00,0
6.02,0.01,0.0,71561,0,0,2018-01-05 19:07:00,0
7.09,0.017,959.692,37354,0,0,2018-01-05 19:08:00,0
8.03,0.018,617.746,61198,0,0,2018-01-05 19:09:00,0
8.132,0.016,0.0,83221,0,0,2018-01-05 19:10:00,0
41.333,0.039,0.0,29341,0,0,2018-01-05 19:11:00,0
32.694,0.054,0.0,58277,0,0,2018-01-05 19:12:00,0
20.132,0.072,1274.0,88956,0,0,2018-01-05 19:13:00,0
6.077,0.005,824.214,28976,0,0,2018-01-05 19:14:00,0
9.147,0.022,0.0,60030,0,0,2018-01-05 19:15:00,0
7.176,0.012,617.229,77622,0,0,2018-01-05 19:16:00,0
5.959,0.01,0.0,55408,0,0,2018-01-05 19:17:00,0
27.05,0.063,1139.0,35362,0,0,2018-01-05 19:18:00,0
11.082,0.011,411.538,50370,0,0,2018-01-05 19:19:00,0
30.017,0.059,0.0,54179,0,0,2018-01-05 19:20:00,0
7.837,0.013,0.0,70940,0,0,2018-01-05 19:21:00,0
8.538,0.007,0.0,48467,0,0,2018-01-05 19:22:00,0
8.66,0.03,2282.0,38460,0,0,2018-01-05 19:23:00,0
11.2,0.03,68.722,80601,0,0,2018-01-05 19:24:00,0
16.587,0.012,0.0,54752,0,0,2018-01-05 19:25:00,0
6.464,0.012,0.0,59789,0,0,2018-01-05 19:26:00,0
10.97,0.019,274.427,57351,0,0,2018-01-05 19:27:00,0
17.768,0.041,0.0,61255,0,0,2018-01-05 19:28:00,0
7.333,0.008,0.0,51096,0,0,2018-01-05 19:29:00,0
7.111,0.016,0.0,57148,0,0,2018-01-05 19:30:00,0
7.436,0.01,0.0,53706,0,0,2018-01-05 19:31:00,0
39.793,0.039,1002.0,51307,0,0,2018-01-05 19:32:00,0
27.239,0.074,0.0,52227,0,0,2018-01-05 19:33:00,0
15.756,0.022,206.002,40704,0,0,2018-01-05 19:34:00,0
12.8,0.012,0.0,49482,0,0,2018-01-05 19:35:00,0
15.5,0.038,0.0,77209,0,0,2018-01-05 19:36:00,0
4.596,0.007,0.0,29728,0,0,2018-01-05 19:37:00,0
8.08,0.02,0.0,77432,0,0,2018-01-05 19:38:00,0
12.298,0.025,0.0,58976,0,0,2018-01-05 19:39:00,0
28.576,0.066,616.867,60174,0,0,2018-01-05 19:40:00,0
6.838,0.013,274.692,58681,0,0,2018-01-05 19:41:00,0
14.667,0.015,548.327,54418,0,0,2018-01-05 19:42:00,0
41.853,0.124,0.0,64306,0,0,2018-01-05 19:43:00,0
7.34,0.012,0.0,34797,0,0,2018-01-05 19:44:00,0
24.889,0.041,412.072,54661,0,0,2018-01-05 19:45:00,0
18.875,0.02,687.075,51665,0,0,2018-01-05 19:46:00,0
15.667,0.025,824.076,55126,0,0,2018-01-05 19:47:00,0
15.793,0.046,1208.0,60408,0,0,2018-01-05 19:48:00,0
7.276,0.013,0.0,56326,0,0,2018-01-05 19:49:00,0
9.017,0.009,0.0,50680,0,0,2018-01-05 19:50:00,0
5.469,0.012,0.0,54701,0,0,2018-01-05 19:51:00,0
23.143,0.038,0.0,52224,0,0,2018-01-05 19:52:00,0
17.113,0.038,0.0,53358,0,0,2018-01-05 19:53:00,0
11.527,0.018,617.876,54104,0,0,2018-01-05 19:54:00,0
7.811,0.019,0.0,57282,0,0,2018-01-05 19:55:00,0
8.455,0.013,688.172,55847,0,0,2018-01-05 19:56:00,0
8.897,0.009,0.0,53752,0,0,2018-01-05 19:57:00,0
11.55,0.033,548.579,63349,0,0,2018-01-05 19:58:00,0
6.365,0.012,0.0,59698,0,0,2018-01-05 19:59:00,0
15.304,0.012,0.0,53153,0,0,2018-01-05 20:00:00,0
8.571,0.014,0.0,54353,0,0,2018-01-05 20:01:00,0
9.659,0.022,0.0,58872,0,0,2018-01-05 20:02:00,0
37.563,0.124,824.283,77075,0,0,2018-01-05 20:03:00,0
8.706,0.02,0.0,58626,0,0,2018-01-05 20:04:00,0
35.0,0.037,0.0,52213,0,0,2018-01-05 20:05:00,0
39.22,0.081,0.0,55262,0,0,2018-01-05 20:06:00,0
33.309,0.031,0.0,49361,0,0,2018-01-05 20:07:00,0
34.621,0.103,274.301,57659,0,0,2018-01-05 20:08:00,0
9.223,0.019,0.0,55433,0,0,2018-01-05 20:09:00,0
9.047,0.016,617.591,75524,0,0,2018-01-05 20:10:00,0
10.923,0.019,1072.0,57327,0,0,2018-01-05 20:11:00,0
9.493,0.011,0.0,55434,0,0,2018-01-05 20:12:00,0
9.609,0.028,0.0,64431,0,0,2018-01-05 20:13:00,0
5.435,0.008,0.0,34540,0,0,2018-01-05 20:14:00,0
19.6,0.036,0.0,58499,0,0,2018-01-05 20:15:00,0
37.085,0.08,0.0,56999,0,0,2018-01-05 20:16:00,0
10.891,0.018,0.0,54217,0,0,2018-01-05 20:17:00,0
10.915,0.024,1745.0,56455,0,0,2018-01-05 20:18:00,0
7.243,0.009,0.0,54934,0,0,2018-01-05 20:19:00,0
42.706,0.097,0.0,59376,0,0,2018-01-05 20:20:00,0
6.136,0.011,0.0,54638,0,0,2018-01-05 20:21:00,0
13.231,0.009,0.0,48292,0,0,2018-01-05 20:22:00,0
6.262,0.02,0.0,79792,0,0,2018-01-05 20:23:00,0
7.82,0.015,205.889,34918,0,0,2018-01-05 20:24:00,0
15.257,0.018,1141.0,47834,0,0,2018-01-05 20:25:00,0
4.784,0.008,0.0,54704,0,0,2018-01-05 20:26:00,0
8.478,0.019,481.882,83227,0,0,2018-01-05 20:27:00,0
5.986,0.014,205.562,37004,0,0,2018-01-05 20:28:00,0
8.062,0.009,0.0,55649,0,0,2018-01-05 20:29:00,0
12.59,0.026,0.0,60075,0,0,2018-01-05 20:30:00,0
8.344,0.018,960.616,81213,0,0,2018-01-05 20:31:00,0
10.829,0.015,0.0,53709,0,0,2018-01-05 20:32:00,0
8.164,0.017,343.74,35381,0,0,2018-01-05 20:33:00,0
18.182,0.034,1273.0,55824,0,0,2018-01-05 20:34:00,0
8.7,0.012,0.0,54916,0,0,2018-01-05 20:35:00,0
27.138,0.03,205.976,51159,0,0,2018-01-05 20:36:00,0
16.178,0.037,0.0,57570,0,0,2018-01-05 20:37:00,0
10.18,0.028,959.572,60308,0,0,2018-01-05 20:38:00,0
11.415,0.025,0.0,78046,0,0,2018-01-05 20:39:00,0
6.687,0.007,0.0,28371,0,0,2018-01-05 20:40:00,0
4.971,0.011,137.26,53952,0,0,2018-01-05 20:41:00,0
14.071,0.02,618.264,53400,0,0,2018-01-05 20:42:00,0
21.323,0.044,0.0,58668,0,0,2018-01-05 20:43:00,0
9.217,0.011,0.0,56494,0,0,2018-01-05 20:44:00,0
32.632,0.073,68.63,60989,0,0,2018-01-05 20:45:00,0
9.75,0.016,0.0,82056,0,0,2018-01-05 20:46:00,0
13.831,0.014,0.0,31314,0,0,2018-01-05 20:47:00,0
6.487,0.017,137.311,81998,0,0,2018-01-05 20:48:00,0
11.925,0.021,68.785,57030,0,0,2018-01-05 20:49:00,0
9.108,0.023,137.34,37017,0,0,2018-01-05 20:50:00,0
12.743,0.015,480.107,54454,0,0,2018-01-05 20:51:00,0
5.121,0.011,0.0,71552,0,0,2018-01-05 20:52:00,0
21.0,0.053,0.0,65758,0,0,2018-01-05 20:53:00,0
9.333,0.014,0.0,55803,0,0,2018-01-05 20:54:00,0
5.594,0.013,0.0,34044,0,0,2018-01-05 20:55:00,0
4.444,0.008,0.0,73529,0,0,2018-01-05 20:56:00,0
6.092,0.007,0.0,27302,0,0,2018-01-05 20:57:00,0
16.256,0.043,412.487,60692,0,0,2018-01-05 20:58:00,0
20.836,0.038,961.623,56077,0,0,2018-01-05 20:59:00,0
8.436,0.014,0.0,59289,0,0,2018-01-05 21:00:00,0
20.6,0.014,68.544,52947,0,0,2018-01-05 21:01:00,0
7.373,0.017,0.0,60669,0,0,2018-01-05 21:02:00,0
71.918,0.177,205.95,80449,0,0,2018-01-05 21:03:00,0
28.625,0.031,68.615,53472,0,0,2018-01-05 21:04:00,0
8.043,0.012,274.404,56810,0,0,2018-01-05 21:05:00,0
57.848,0.178,754.233,61938,0,0,2018-01-05 21:06:00,0
8.09,0.012,0.0,55383,0,0,2018-01-05 21:07:00,0
68.597,0.154,481.013,56167,0,0,2018-01-05 21:08:00,0
34.776,0.078,0.0,58200,0,0,2018-01-05 21:09:00,0
6.792,0.011,0.0,52019,0,0,2018-01-05 21:10:00,0
10.5,0.008,0.0,48028,0,0,2018-01-05 21:11:00,0
20.073,0.037,0.0,32481,0,0,2018-01-05 21:12:00,0
6.925,0.019,0.0,55057,0,0,2018-01-05 21:13:00,0
10.33,0.018,0.0,55852,0,0,2018-01-05 21:14:00,0
12.17,0.01,0.0,52896,0,0,2018-01-05 21:15:00,0
12.071,0.023,0.0,59433,0,0,2018-01-05 21:16:00,0
32.772,0.063,0.0,58313,0,0,2018-01-05 21:17:00,0
31.593,0.094,0.0,82858,0,0,2018-01-05 21:18:00,0
9.791,0.011,0.0,54261,0,0,2018-01-05 21:19:00,0
5.549,0.013,0.0,60385,0,0,2018-01-05 21:20:00,0
13.171,0.018,0.0,55485,0,0,2018-01-05 21:21:00,0
10.897,0.011,0.0,51368,0,0,2018-01-05 21:22:00,0
11.543,0.034,68.607,63984,0,0,2018-01-05 21:23:00,0
11.923,0.031,825.183,59968,0,0,2018-01-05 21:24:00,0
7.009,0.014,0.0,54951,0,0,2018-01-05 21:25:00,0
21.153,0.021,0.0,50353,0,0,2018-01-05 21:26:00,0
6.732,0.016,0.0,76034,0,0,2018-01-05 21:27:00,0
46.936,0.086,68.526,51261,0,0,2018-01-05 21:28:00,0
7.371,0.009,0.0,48286,0,0,2018-01-05 21:29:00,0
11.018,0.021,755.339,35205,0,0,2018-01-05 21:30:00,0
38.762,0.082,0.0,58615,0,0,2018-01-05 21:31:00,0
7.96,0.022,0.0,58297,0,0,2018-01-05 21:32:00,0
15.081,0.025,0.0,84246,0,0,2018-01-05 21:33:00,0
8.971,0.011,548.579,53773,0,0,2018-01-05 21:34:00,0
26.693,0.068,480.469,61868,0,0,2018-01-05 21:35:00,0
14.074,0.013,685.408,51941,0,0,2018-01-05 21:36:00,0
4.981,0.009,0.0,56435,0,0,2018-01-05 21:37:00,0
5.891,0.018,0.0,64306,0,0,2018-01-05 21:38:00,0
7.269,0.013,0.0,59729,0,0,2018-01-05 21:39:00,0
11.576,0.016,1072.0,30219,0,0,2018-01-05 21:40:00,0
15.8,0.032,1275.0,75366,0,0,2018-01-05 21:41:00,0
34.075,0.076,2077.0,57743,0,0,2018-01-05 21:42:00,0
5.458,0.011,0.0,50571,0,0,2018-01-05 21:43:00,0
6.839,0.007,137.34,30177,0,0,2018-01-05 21:44:00,0
19.836,0.049,68.673,56937,0,0,2018-01-05 21:45:00,0
6.99,0.012,684.006,55509,0,0,2018-01-05 21:46:00,0
7.783,0.012,754.96,56903,0,0,2018-01-05 21:47:00,0
17.408,0.041,0.0,61379,0,0,2018-01-05 21:48:00,0
8.634,0.015,0.0,54879,0,0,2018-01-05 21:49:00,0
22.4,0.021,0.0,51367,0,0,2018-01-05 21:50:00,0
22.424,0.037,0.0,58785,0,0,2018-01-05 21:51:00,0
15.364,0.034,0.0,58695,0,0,2018-01-05 21:52:00,0
15.832,0.038,0.0,60067,0,0,2018-01-05 21:53:00,0
23.824,0.027,0.0,54816,0,0,2018-01-05 21:54:00,0
7.396,0.017,619.121,82429,0,0,2018-01-05 21:55:00,0
22.899,0.057,549.822,54700,0,0,2018-01-05 21:56:00,0
6.762,0.01,0.0,51284,0,0,2018-01-05 21:57:00,0
56.481,0.126,0.0,58368,0,0,2018-01-05 21:58:00,0
30.353,0.035,206.002,27695,0,0,2018-01-05 21:59:00,0
32.891,0.111,0.0,81692,0,0,2018-01-05 22:00:00,0
5.055,0.009,2145.0,54290,0,0,2018-01-05 22:01:00,0
11.944,0.029,2210.0,61961,0,0,2018-01-05 22:02:00,0
8.541,0.016,137.191,57877,0,0,2018-01-05 22:03:00,0
18.777,0.038,275.072,59635,0,0,2018-01-05 22:04:00,0
7.042,0.008,618.238,31596,0,0,2018-01-05 22:05:00,0
10.133,0.018,1074.0,56721,0,0,2018-01-05 22:06:00,0
29.574,0.061,0.0,60300,0,0,2018-01-05 22:07:00,0
13.784,0.032,1272.0,60102,0,0,2018-01-05 22:08:00,0
17.734,0.042,0.0,83270,0,0,2018-01-05 22:09:00,0
8.316,0.016,274.531,57239,0,0,2018-01-05 22:10:00,0
6.312,0.012,824.145,34541,0,0,2018-01-05 22:11:00,0
21.923,0.019,1406.0,45982,0,0,2018-01-05 22:12:00,0
17.217,0.063,2680.0,85357,0,0,2018-01-05 22:13:00,0
9.373,0.016,0.0,54496,0,0,2018-01-05 22:14:00,0
15.83,0.012,1609.0,47528,0,0,2018-01-05 22:15:00,0
9.033,0.018,1539.0,34524,0,0,2018-01-05 22:16:00,0
12.185,0.027,1408.0,53429,0,0,2018-01-05 22:17:00,0
15.329,0.037,686.471,84200,0,0,2018-01-05 22:18:00,0
38.149,0.043,1744.0,53854,0,0,2018-01-05 22:19:00,0
9.402,0.018,1071.0,55650,0,0,2018-01-05 22:20:00,0
39.657,0.093,1610.0,35226,0,0,2018-01-05 22:21:00,0
11.188,0.012,411.193,53072,0,0,2018-01-05 22:22:00,0
